ts,hermes_price,hermes_conf,lazer_price,lazer_conf,lazer_bid,lazer_ask,deviation_abs,deviation_pct,lazer_spread,lazer_price_step,lazer_stuck
2026-04-08 08:14:29+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000530,True
2026-04-08 08:14:30+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000260,True
2026-04-08 08:14:31+00:00,138.658530,8.658520,130.002520,10.002520,120.000000,138.500000,-8.656010,-6.242681,18.500000,0.000520,True
2026-04-08 08:14:32+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000520,True
2026-04-08 08:14:33+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000270,True
2026-04-08 08:14:34+00:00,138.658530,8.658520,130.002390,10.002390,120.000000,138.500000,-8.656140,-6.242775,18.500000,0.000660,True
2026-04-08 08:14:35+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000920,True
2026-04-08 08:14:36+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:14:37+00:00,138.658530,8.658530,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000260,True
2026-04-08 08:14:38+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:14:39+00:00,138.658530,8.658530,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000260,True
2026-04-08 08:14:40+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000390,True
2026-04-08 08:14:41+00:00,138.658530,8.658530,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000790,True
2026-04-08 08:14:42+00:00,138.658530,8.658530,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000130,True
2026-04-08 08:14:43+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000130,True
2026-04-08 08:14:44+00:00,138.658530,8.658530,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000270,True
2026-04-08 08:14:45+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:14:46+00:00,138.658530,8.658530,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000660,True
2026-04-08 08:14:47+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000790,True
2026-04-08 08:14:48+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000260,True
2026-04-08 08:14:49+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000130,True
2026-04-08 08:14:50+00:00,138.658530,8.658520,130.002520,10.002520,120.000000,138.500000,-8.656010,-6.242681,18.500000,0.000660,True
2026-04-08 08:14:51+00:00,138.658530,8.658520,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000390,True
2026-04-08 08:14:52+00:00,138.658530,8.658520,130.002390,10.002390,120.000000,138.500000,-8.656140,-6.242775,18.500000,0.000260,True
2026-04-08 08:14:53+00:00,138.658530,8.658520,130.002390,10.002390,120.000000,138.500000,-8.656140,-6.242775,18.500000,0.000000,True
2026-04-08 08:14:54+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000920,True
2026-04-08 08:14:55+00:00,138.658530,8.658530,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000260,True
2026-04-08 08:14:56+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:14:57+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000400,True
2026-04-08 08:14:58+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000530,True
2026-04-08 08:14:59+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:15:00+00:00,138.658530,8.658530,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000260,True
2026-04-08 08:15:01+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000260,True
2026-04-08 08:15:02+00:00,138.658530,8.658530,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000530,True
2026-04-08 08:15:03+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000530,True
2026-04-08 08:15:04+00:00,138.658530,8.658530,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000130,True
2026-04-08 08:15:05+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000260,True
2026-04-08 08:15:06+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000530,True
2026-04-08 08:15:07+00:00,138.658530,8.658530,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000130,True
2026-04-08 08:15:08+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000530,True
2026-04-08 08:15:09+00:00,138.658530,8.658530,130.002520,10.002520,120.000000,138.500000,-8.656010,-6.242681,18.500000,0.000920,True
2026-04-08 08:15:10+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000520,True
2026-04-08 08:15:11+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000400,True
2026-04-08 08:15:12+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000130,True
2026-04-08 08:15:13+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:15:14+00:00,138.658530,8.658520,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000660,True
2026-04-08 08:15:15+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000130,True
2026-04-08 08:15:16+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000140,True
2026-04-08 08:15:17+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000140,True
2026-04-08 08:15:18+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000140,True
2026-04-08 08:15:19+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000000,True
2026-04-08 08:15:20+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000140,True
2026-04-08 08:15:21+00:00,138.658530,8.658520,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000130,True
2026-04-08 08:15:22+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000270,True
2026-04-08 08:15:23+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000260,True
2026-04-08 08:15:24+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000400,True
2026-04-08 08:15:25+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000000,True
2026-04-08 08:15:26+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000530,True
2026-04-08 08:15:27+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000260,True
2026-04-08 08:15:28+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000260,True
2026-04-08 08:15:29+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:15:30+00:00,138.658530,8.658540,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000530,True
2026-04-08 08:15:31+00:00,138.658530,8.658540,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000270,True
2026-04-08 08:15:32+00:00,138.658530,8.658540,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000130,True
2026-04-08 08:15:33+00:00,138.658530,8.658540,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000000,True
2026-04-08 08:15:34+00:00,138.658530,8.658540,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000260,True
2026-04-08 08:15:35+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000660,True
2026-04-08 08:15:36+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000000,True
2026-04-08 08:15:37+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000660,True
2026-04-08 08:15:38+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000130,True
2026-04-08 08:15:39+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:15:40+00:00,138.658530,8.658520,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000530,True
2026-04-08 08:15:41+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000270,True
2026-04-08 08:15:42+00:00,138.658530,8.658520,130.002520,10.002520,120.000000,138.500000,-8.656010,-6.242681,18.500000,0.000790,True
2026-04-08 08:15:43+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000920,True
2026-04-08 08:15:44+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000260,True
2026-04-08 08:15:45+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000000,True
2026-04-08 08:15:46+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000390,True
2026-04-08 08:15:47+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:15:48+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:15:49+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000390,True
2026-04-08 08:15:50+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000000,True
2026-04-08 08:15:51+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000400,True
2026-04-08 08:15:52+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000400,True
2026-04-08 08:15:53+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000260,True
2026-04-08 08:15:54+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000130,True
2026-04-08 08:15:55+00:00,138.658530,8.658520,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000130,True
2026-04-08 08:15:56+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000130,True
2026-04-08 08:15:57+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000000,True
2026-04-08 08:15:58+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000260,True
2026-04-08 08:15:59+00:00,138.658530,8.658520,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000000,True
2026-04-08 08:16:00+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000790,True
2026-04-08 08:16:01+00:00,138.658530,8.658520,130.002260,10.002260,120.000000,138.500000,-8.656270,-6.242869,18.500000,0.000000,True
2026-04-08 08:16:02+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000660,True
2026-04-08 08:16:03+00:00,138.658530,8.658520,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000130,True
2026-04-08 08:16:04+00:00,138.658530,8.658520,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:16:05+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000400,True
2026-04-08 08:16:06+00:00,138.658530,8.658530,130.001730,10.001730,120.000000,138.500000,-8.656800,-6.243251,18.500000,0.000270,True
2026-04-08 08:16:07+00:00,138.658530,8.658530,130.001860,10.001860,120.000000,138.500000,-8.656670,-6.243157,18.500000,0.000130,True
2026-04-08 08:16:08+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000140,True
2026-04-08 08:16:09+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000400,True
2026-04-08 08:16:10+00:00,138.658530,8.658530,130.002000,10.002000,120.000000,138.500000,-8.656530,-6.243056,18.500000,0.000400,True
2026-04-08 08:16:11+00:00,138.658530,8.658530,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000130,True
2026-04-08 08:16:12+00:00,138.658530,8.658530,130.002130,10.002130,120.000000,138.500000,-8.656400,-6.242962,18.500000,0.000000,True
2026-04-08 08:16:13+00:00,138.658530,8.658530,130.001470,10.001470,120.000000,138.500000,-8.657060,-6.243438,18.500000,0.000660,True
2026-04-08 08:16:14+00:00,138.658530,8.658530,130.001600,10.001600,120.000000,138.500000,-8.656930,-6.243345,18.500000,0.000130,True
2026-04-08 08:16:15+00:00,138.362380,8.362380,130.001470,10.001470,120.000000,138.500000,-8.360910,-6.042762,18.500000,0.000130,True
2026-04-08 08:16:16+00:00,138.362380,8.362380,130.001470,10.001470,120.000000,138.500000,-8.360910,-6.042762,18.500000,0.000000,True
2026-04-08 08:16:17+00:00,138.362380,8.362390,130.002130,10.002130,120.000000,138.500000,-8.360250,-6.042285,18.500000,0.000660,True
2026-04-08 08:16:18+00:00,138.358530,8.358520,130.001730,10.001730,120.000000,138.500000,-8.356800,-6.039960,18.500000,0.000400,True
2026-04-08 08:16:19+00:00,138.358530,8.358520,130.001600,10.001600,120.000000,138.500000,-8.356930,-6.040054,18.500000,0.000130,True
2026-04-08 08:16:20+00:00,138.358530,8.358520,130.002000,10.002000,120.000000,138.500000,-8.356530,-6.039765,18.500000,0.000400,True
2026-04-08 08:16:21+00:00,138.355900,8.355890,130.001600,10.001600,120.000000,138.500000,-8.354300,-6.038268,18.500000,0.000400,True
